Source,Target,Type,Kind,Id,Label,Weight 
308,470,Undirected,rank-12,14134,rank-12,1.0
308,471,Undirected,rank-12,14135,rank-12,1.0
308,482,Undirected,rank-12,14136,rank-12,3.0
308,483,Undirected,rank-12,14137,rank-12,6.0
308,614,Undirected,rank-12,14138,rank-12,2.0
308,615,Undirected,rank-12,14139,rank-12,2.0
308,813,Undirected,rank-12,14140,rank-12,3.0
309,318,Undirected,rank-12,14141,rank-12,3.0
309,327,Undirected,rank-12,14142,rank-12,4.0
309,328,Undirected,rank-12,14143,rank-12,3.0
309,456,Undirected,rank-12,14144,rank-12,1.0
309,813,Undirected,rank-12,14145,rank-12,2.0
310,311,Undirected,rank-12,14146,rank-12,1.0
310,312,Undirected,rank-12,14147,rank-12,1.0
310,313,Undirected,rank-12,14148,rank-12,1.0
310,314,Undirected,rank-12,14149,rank-12,1.0
310,315,Undirected,rank-12,14150,rank-12,1.0
310,316,Undirected,rank-12,14151,rank-12,1.0
310,317,Undirected,rank-12,14152,rank-12,1.0
310,318,Undirected,rank-12,14153,rank-12,1.0
311,312,Undirected,rank-12,14154,rank-12,1.0
311,313,Undirected,rank-12,14155,rank-12,1.0
311,314,Undirected,rank-12,14156,rank-12,1.0
311,315,Undirected,rank-12,14157,rank-12,1.0
311,316,Undirected,rank-12,14158,rank-12,1.0
311,317,Undirected,rank-12,14159,rank-12,1.0
311,318,Undirected,rank-12,14160,rank-12,1.0
312,313,Undirected,rank-12,14161,rank-12,3.0
312,314,Undirected,rank-12,14162,rank-12,2.0
312,315,Undirected,rank-12,14163,rank-12,2.0
312,316,Undirected,rank-12,14164,rank-12,2.0
312,317,Undirected,rank-12,14165,rank-12,2.0
312,318,Undirected,rank-12,14166,rank-12,8.0
312,368,Undirected,rank-12,14167,rank-12,4.0
312,369,Undirected,rank-12,14168,rank-12,3.0
312,370,Undirected,rank-12,14169,rank-12,2.0
312,387,Undirected,rank-12,14170,rank-12,1.0
312,388,Undirected,rank-12,14171,rank-12,2.0
312,391,Undirected,rank-12,14172,rank-12,1.0
312,392,Undirected,rank-12,14173,rank-12,1.0
312,409,Undirected,rank-12,14174,rank-12,2.0
312,492,Undirected,rank-12,14175,rank-12,1.0
312,493,Undirected,rank-12,14176,rank-12,1.0
313,314,Undirected,rank-12,14177,rank-12,2.0
313,315,Undirected,rank-12,14178,rank-12,2.0
313,316,Undirected,rank-12,14179,rank-12,2.0
313,317,Undirected,rank-12,14180,rank-12,2.0
313,318,Undirected,rank-12,14181,rank-12,2.0
313,391,Undirected,rank-12,14182,rank-12,1.0
313,392,Undirected,rank-12,14183,rank-12,1.0
313,409,Undirected,rank-12,14184,rank-12,1.0
314,315,Undirected,rank-12,14185,rank-12,11.0
314,316,Undirected,rank-12,14186,rank-12,9.0
314,317,Undirected,rank-12,14187,rank-12,10.0
314,318,Undirected,rank-12,14188,rank-12,2.0
314,391,Undirected,rank-12,14189,rank-12,1.0
314,392,Undirected,rank-12,14190,rank-12,1.0
314,461,Undirected,rank-12,14191,rank-12,1.0
314,462,Undirected,rank-12,14192,rank-12,1.0
314,463,Undirected,rank-12,14193,rank-12,1.0
314,551,Undirected,rank-12,14194,rank-12,1.0
314,552,Undirected,rank-12,14195,rank-12,1.0
314,636,Undirected,rank-12,14196,rank-12,6.0
314,637,Undirected,rank-12,14197,rank-12,2.0
314,700,Undirected,rank-12,14198,rank-12,1.0
314,701,Undirected,rank-12,14199,rank-12,1.0
314,702,Undirected,rank-12,14200,rank-12,1.0
314,703,Undirected,rank-12,14201,rank-12,1.0
314,704,Undirected,rank-12,14202,rank-12,1.0
314,726,Undirected,rank-12,14203,rank-12,1.0
314,741,Undirected,rank-12,14204,rank-12,1.0
314,744,Undirected,rank-12,14205,rank-12,1.0
314,745,Undirected,rank-12,14206,rank-12,1.0
314,747,Undirected,rank-12,14207,rank-12,1.0
314,748,Undirected,rank-12,14208,rank-12,1.0
314,770,Undirected,rank-12,14209,rank-12,1.0
315,316,Undirected,rank-12,14210,rank-12,9.0
315,317,Undirected,rank-12,14211,rank-12,8.0
315,318,Undirected,rank-12,14212,rank-12,2.0
315,391,Undirected,rank-12,14213,rank-12,1.0
315,392,Undirected,rank-12,14214,rank-12,1.0
315,461,Undirected,rank-12,14215,rank-12,2.0
315,462,Undirected,rank-12,14216,rank-12,1.0
315,463,Undirected,rank-12,14217,rank-12,1.0
315,551,Undirected,rank-12,14218,rank-12,1.0
315,552,Undirected,rank-12,14219,rank-12,1.0
315,636,Undirected,rank-12,14220,rank-12,4.0
315,637,Undirected,rank-12,14221,rank-12,2.0
315,700,Undirected,rank-12,14222,rank-12,1.0
315,701,Undirected,rank-12,14223,rank-12,1.0
315,702,Undirected,rank-12,14224,rank-12,1.0
315,703,Undirected,rank-12,14225,rank-12,1.0
315,704,Undirected,rank-12,14226,rank-12,1.0
315,726,Undirected,rank-12,14227,rank-12,1.0
315,741,Undirected,rank-12,14228,rank-12,1.0
315,744,Undirected,rank-12,14229,rank-12,1.0
315,745,Undirected,rank-12,14230,rank-12,1.0
315,747,Undirected,rank-12,14231,rank-12,1.0
315,748,Undirected,rank-12,14232,rank-12,1.0
315,770,Undirected,rank-12,14233,rank-12,1.0
316,317,Undirected,rank-12,14234,rank-12,8.0
316,318,Undirected,rank-12,14235,rank-12,2.0
316,391,Undirected,rank-12,14236,rank-12,1.0
316,392,Undirected,rank-12,14237,rank-12,1.0
316,551,Undirected,rank-12,14238,rank-12,1.0
316,552,Undirected,rank-12,14239,rank-12,1.0
316,636,Undirected,rank-12,14240,rank-12,4.0
316,637,Undirected,rank-12,14241,rank-12,2.0
316,700,Undirected,rank-12,14242,rank-12,1.0
316,701,Undirected,rank-12,14243,rank-12,1.0
316,702,Undirected,rank-12,14244,rank-12,1.0
316,703,Undirected,rank-12,14245,rank-12,1.0
316,704,Undirected,rank-12,14246,rank-12,1.0
316,726,Undirected,rank-12,14247,rank-12,1.0
316,741,Undirected,rank-12,14248,rank-12,1.0
316,744,Undirected,rank-12,14249,rank-12,1.0
316,745,Undirected,rank-12,14250,rank-12,1.0
316,747,Undirected,rank-12,14251,rank-12,1.0
316,748,Undirected,rank-12,14252,rank-12,1.0
316,770,Undirected,rank-12,14253,rank-12,1.0
317,318,Undirected,rank-12,14254,rank-12,2.0
317,391,Undirected,rank-12,14255,rank-12,1.0
317,392,Undirected,rank-12,14256,rank-12,1.0
317,551,Undirected,rank-12,14257,rank-12,1.0
317,552,Undirected,rank-12,14258,rank-12,1.0
317,636,Undirected,rank-12,14259,rank-12,4.0
317,637,Undirected,rank-12,14260,rank-12,2.0
317,700,Undirected,rank-12,14261,rank-12,1.0
317,701,Undirected,rank-12,14262,rank-12,1.0
317,702,Undirected,rank-12,14263,rank-12,1.0
317,703,Undirected,rank-12,14264,rank-12,1.0
317,704,Undirected,rank-12,14265,rank-12,1.0
317,726,Undirected,rank-12,14266,rank-12,1.0
317,741,Undirected,rank-12,14267,rank-12,1.0
317,744,Undirected,rank-12,14268,rank-12,1.0
317,745,Undirected,rank-12,14269,rank-12,1.0
317,747,Undirected,rank-12,14270,rank-12,1.0
317,748,Undirected,rank-12,14271,rank-12,1.0
317,770,Undirected,rank-12,14272,rank-12,1.0
318,327,Undirected,rank-12,14273,rank-12,3.0
318,328,Undirected,rank-12,14274,rank-12,3.0
318,391,Undirected,rank-12,14275,rank-12,1.0
318,392,Undirected,rank-12,14276,rank-12,1.0
318,453,Undirected,rank-12,14277,rank-12,1.0
318,454,Undirected,rank-12,14278,rank-12,1.0
318,469,Undirected,rank-12,14279,rank-12,1.0
318,470,Undirected,rank-12,14280,rank-12,1.0
318,471,Undirected,rank-12,14281,rank-12,1.0
318,482,Undirected,rank-12,14282,rank-12,3.0
318,483,Undirected,rank-12,14283,rank-12,8.0
318,614,Undirected,rank-12,14284,rank-12,2.0
318,615,Undirected,rank-12,14285,rank-12,2.0
319,320,Undirected,rank-12,14286,rank-12,5.0
319,321,Undirected,rank-12,14287,rank-12,1.0
319,322,Undirected,rank-12,14288,rank-12,1.0
319,323,Undirected,rank-12,14289,rank-12,2.0
320,321,Undirected,rank-12,14290,rank-12,1.0
320,322,Undirected,rank-12,14291,rank-12,1.0
320,323,Undirected,rank-12,14292,rank-12,2.0
321,322,Undirected,rank-12,14293,rank-12,2.0
321,323,Undirected,rank-12,14294,rank-12,3.0
321,410,Undirected,rank-12,14295,rank-12,1.0
321,633,Undirected,rank-12,14296,rank-12,2.0
322,323,Undirected,rank-12,14297,rank-12,2.0
322,338,Undirected,rank-12,14298,rank-12,1.0
322,379,Undirected,rank-12,14299,rank-12,3.0
322,410,Undirected,rank-12,14300,rank-12,1.0
322,475,Undirected,rank-12,14301,rank-12,1.0
322,476,Undirected,rank-12,14302,rank-12,3.0
322,633,Undirected,rank-12,14303,rank-12,2.0
322,674,Undirected,rank-12,14304,rank-12,2.0
323,407,Undirected,rank-12,14305,rank-12,1.0
323,408,Undirected,rank-12,14306,rank-12,1.0
323,410,Undirected,rank-12,14307,rank-12,3.0
323,507,Undirected,rank-12,14308,rank-12,1.0
323,526,Undirected,rank-12,14309,rank-12,1.0
323,527,Undirected,rank-12,14310,rank-12,1.0
323,633,Undirected,rank-12,14311,rank-12,1.0
323,920,Undirected,rank-12,14312,rank-12,2.0
323,949,Undirected,rank-12,14313,rank-12,2.0
324,377,Undirected,rank-12,14314,rank-12,5.0
324,378,Undirected,rank-12,14315,rank-12,5.0
324,379,Undirected,rank-12,14316,rank-12,4.0
324,647,Undirected,rank-12,14317,rank-12,1.0
324,648,Undirected,rank-12,14318,rank-12,1.0
324,649,Undirected,rank-12,14319,rank-12,1.0
324,1046,Undirected,rank-12,14320,rank-12,1.0
324,1047,Undirected,rank-12,14321,rank-12,3.0
324,1048,Undirected,rank-12,14322,rank-12,2.0
324,1049,Undirected,rank-12,14323,rank-12,3.0
325,329,Undirected,rank-12,14324,rank-12,1.0
325,330,Undirected,rank-12,14325,rank-12,1.0
325,331,Undirected,rank-12,14326,rank-12,1.0
327,328,Undirected,rank-12,14327,rank-12,28.0
327,350,Undirected,rank-12,14328,rank-12,1.0
327,382,Undirected,rank-12,14329,rank-12,2.0
327,383,Undirected,rank-12,14330,rank-12,2.0
327,384,Undirected,rank-12,14331,rank-12,2.0
327,385,Undirected,rank-12,14332,rank-12,2.0
327,386,Undirected,rank-12,14333,rank-12,2.0
327,469,Undirected,rank-12,14334,rank-12,3.0
327,470,Undirected,rank-12,14335,rank-12,3.0
327,471,Undirected,rank-12,14336,rank-12,3.0
327,621,Undirected,rank-12,14337,rank-12,18.0
327,622,Undirected,rank-12,14338,rank-12,18.0
327,623,Undirected,rank-12,14339,rank-12,18.0
327,624,Undirected,rank-12,14340,rank-12,17.0
327,700,Undirected,rank-12,14341,rank-12,8.0
327,701,Undirected,rank-12,14342,rank-12,7.0
327,702,Undirected,rank-12,14343,rank-12,7.0
327,703,Undirected,rank-12,14344,rank-12,8.0
327,714,Undirected,rank-12,14345,rank-12,13.0
327,725,Undirected,rank-12,14346,rank-12,7.0
327,732,Undirected,rank-12,14347,rank-12,14.0
327,733,Undirected,rank-12,14348,rank-12,15.0
327,739,Undirected,rank-12,14349,rank-12,7.0
327,770,Undirected,rank-12,14350,rank-12,2.0
327,814,Undirected,rank-12,14351,rank-12,1.0
327,815,Undirected,rank-12,14352,rank-12,1.0
327,821,Undirected,rank-12,14353,rank-12,2.0
327,822,Undirected,rank-12,14354,rank-12,2.0
327,823,Undirected,rank-12,14355,rank-12,2.0
327,824,Undirected,rank-12,14356,rank-12,2.0
327,868,Undirected,rank-12,14357,rank-12,1.0
328,350,Undirected,rank-12,14358,rank-12,1.0
328,382,Undirected,rank-12,14359,rank-12,2.0
328,383,Undirected,rank-12,14360,rank-12,2.0
328,384,Undirected,rank-12,14361,rank-12,2.0
328,385,Undirected,rank-12,14362,rank-12,2.0
328,386,Undirected,rank-12,14363,rank-12,2.0
328,469,Undirected,rank-12,14364,rank-12,3.0
328,470,Undirected,rank-12,14365,rank-12,3.0
328,471,Undirected,rank-12,14366,rank-12,3.0
328,621,Undirected,rank-12,14367,rank-12,17.0
328,622,Undirected,rank-12,14368,rank-12,18.0
328,623,Undirected,rank-12,14369,rank-12,18.0
328,624,Undirected,rank-12,14370,rank-12,17.0
328,700,Undirected,rank-12,14371,rank-12,8.0
328,701,Undirected,rank-12,14372,rank-12,7.0
328,702,Undirected,rank-12,14373,rank-12,7.0
328,703,Undirected,rank-12,14374,rank-12,8.0
328,714,Undirected,rank-12,14375,rank-12,13.0
328,725,Undirected,rank-12,14376,rank-12,7.0
328,732,Undirected,rank-12,14377,rank-12,14.0
328,733,Undirected,rank-12,14378,rank-12,15.0
328,739,Undirected,rank-12,14379,rank-12,7.0
328,770,Undirected,rank-12,14380,rank-12,2.0
328,814,Undirected,rank-12,14381,rank-12,1.0
328,815,Undirected,rank-12,14382,rank-12,1.0
328,821,Undirected,rank-12,14383,rank-12,2.0
328,822,Undirected,rank-12,14384,rank-12,2.0
328,823,Undirected,rank-12,14385,rank-12,2.0
328,824,Undirected,rank-12,14386,rank-12,2.0
328,868,Undirected,rank-12,14387,rank-12,1.0
329,330,Undirected,rank-12,14388,rank-12,2.0
329,331,Undirected,rank-12,14389,rank-12,1.0
329,362,Undirected,rank-12,14390,rank-12,1.0
329,363,Undirected,rank-12,14391,rank-12,2.0
330,331,Undirected,rank-12,14392,rank-12,1.0
330,362,Undirected,rank-12,14393,rank-12,1.0
330,363,Undirected,rank-12,14394,rank-12,1.0
332,333,Undirected,rank-12,14395,rank-12,1.0
332,377,Undirected,rank-12,14396,rank-12,1.0
332,378,Undirected,rank-12,14397,rank-12,1.0
332,379,Undirected,rank-12,14398,rank-12,1.0
332,380,Undirected,rank-12,14399,rank-12,1.0
332,381,Undirected,rank-12,14400,rank-12,1.0
332,675,Undirected,rank-12,14401,rank-12,1.0
332,676,Undirected,rank-12,14402,rank-12,1.0
332,677,Undirected,rank-12,14403,rank-12,1.0
332,678,Undirected,rank-12,14404,rank-12,1.0
332,679,Undirected,rank-12,14405,rank-12,1.0
333,377,Undirected,rank-12,14406,rank-12,1.0
333,378,Undirected,rank-12,14407,rank-12,1.0
333,379,Undirected,rank-12,14408,rank-12,1.0
333,380,Undirected,rank-12,14409,rank-12,1.0
333,381,Undirected,rank-12,14410,rank-12,1.0
333,675,Undirected,rank-12,14411,rank-12,1.0
333,676,Undirected,rank-12,14412,rank-12,1.0
333,677,Undirected,rank-12,14413,rank-12,1.0
333,678,Undirected,rank-12,14414,rank-12,1.0
333,679,Undirected,rank-12,14415,rank-12,1.0
338,375,Undirected,rank-12,14416,rank-12,1.0
338,376,Undirected,rank-12,14417,rank-12,1.0
338,399,Undirected,rank-12,14418,rank-12,7.0
338,400,Undirected,rank-12,14419,rank-12,6.0
338,414,Undirected,rank-12,14420,rank-12,1.0
338,415,Undirected,rank-12,14421,rank-12,1.0
338,530,Undirected,rank-12,14422,rank-12,6.0
338,531,Undirected,rank-12,14423,rank-12,6.0
338,532,Undirected,rank-12,14424,rank-12,6.0
338,700,Undirected,rank-12,14425,rank-12,9.0
338,701,Undirected,rank-12,14426,rank-12,7.0
338,702,Undirected,rank-12,14427,rank-12,7.0
338,703,Undirected,rank-12,14428,rank-12,9.0
338,714,Undirected,rank-12,14429,rank-12,2.0
338,725,Undirected,rank-12,14430,rank-12,9.0
338,741,Undirected,rank-12,14431,rank-12,6.0
339,340,Undirected,rank-12,14432,rank-12,3.0
339,341,Undirected,rank-12,14433,rank-12,3.0
339,342,Undirected,rank-12,14434,rank-12,3.0
339,377,Undirected,rank-12,14435,rank-12,3.0
339,378,Undirected,rank-12,14436,rank-12,3.0
339,379,Undirected,rank-12,14437,rank-12,3.0
339,380,Undirected,rank-12,14438,rank-12,2.0
339,381,Undirected,rank-12,14439,rank-12,2.0
339,398,Undirected,rank-12,14440,rank-12,3.0
339,488,Undirected,rank-12,14441,rank-12,3.0
339,489,Undirected,rank-12,14442,rank-12,3.0
339,490,Undirected,rank-12,14443,rank-12,3.0
339,700,Undirected,rank-12,14444,rank-12,1.0
339,703,Undirected,rank-12,14445,rank-12,1.0
339,753,Undirected,rank-12,14446,rank-12,1.0
339,795,Undirected,rank-12,14447,rank-12,3.0
339,796,Undirected,rank-12,14448,rank-12,3.0
340,341,Undirected,rank-12,14449,rank-12,3.0
340,342,Undirected,rank-12,14450,rank-12,3.0
340,377,Undirected,rank-12,14451,rank-12,3.0
340,378,Undirected,rank-12,14452,rank-12,3.0
340,379,Undirected,rank-12,14453,rank-12,3.0
340,380,Undirected,rank-12,14454,rank-12,2.0
340,381,Undirected,rank-12,14455,rank-12,2.0
340,398,Undirected,rank-12,14456,rank-12,3.0
340,488,Undirected,rank-12,14457,rank-12,3.0
340,489,Undirected,rank-12,14458,rank-12,3.0
340,490,Undirected,rank-12,14459,rank-12,3.0
340,700,Undirected,rank-12,14460,rank-12,1.0
340,703,Undirected,rank-12,14461,rank-12,1.0
340,753,Undirected,rank-12,14462,rank-12,1.0
340,795,Undirected,rank-12,14463,rank-12,3.0
340,796,Undirected,rank-12,14464,rank-12,3.0
341,342,Undirected,rank-12,14465,rank-12,6.0
341,377,Undirected,rank-12,14466,rank-12,6.0
341,378,Undirected,rank-12,14467,rank-12,6.0
341,379,Undirected,rank-12,14468,rank-12,6.0
341,380,Undirected,rank-12,14469,rank-12,5.0
341,381,Undirected,rank-12,14470,rank-12,5.0
341,398,Undirected,rank-12,14471,rank-12,5.0
341,488,Undirected,rank-12,14472,rank-12,6.0
341,489,Undirected,rank-12,14473,rank-12,5.0
341,490,Undirected,rank-12,14474,rank-12,5.0
341,700,Undirected,rank-12,14475,rank-12,1.0
341,703,Undirected,rank-12,14476,rank-12,1.0
341,753,Undirected,rank-12,14477,rank-12,3.0
341,795,Undirected,rank-12,14478,rank-12,6.0
341,796,Undirected,rank-12,14479,rank-12,6.0
341,835,Undirected,rank-12,14480,rank-12,3.0
341,836,Undirected,rank-12,14481,rank-12,3.0
341,839,Undirected,rank-12,14482,rank-12,1.0
341,840,Undirected,rank-12,14483,rank-12,1.0
341,841,Undirected,rank-12,14484,rank-12,1.0
341,842,Undirected,rank-12,14485,rank-12,1.0
342,377,Undirected,rank-12,14486,rank-12,6.0
342,378,Undirected,rank-12,14487,rank-12,6.0
342,379,Undirected,rank-12,14488,rank-12,6.0
342,380,Undirected,rank-12,14489,rank-12,5.0
342,381,Undirected,rank-12,14490,rank-12,5.0
342,398,Undirected,rank-12,14491,rank-12,5.0
342,488,Undirected,rank-12,14492,rank-12,6.0
342,489,Undirected,rank-12,14493,rank-12,5.0
342,490,Undirected,rank-12,14494,rank-12,5.0
342,700,Undirected,rank-12,14495,rank-12,1.0
342,703,Undirected,rank-12,14496,rank-12,1.0
342,753,Undirected,rank-12,14497,rank-12,3.0
342,795,Undirected,rank-12,14498,rank-12,6.0
342,796,Undirected,rank-12,14499,rank-12,6.0
342,835,Undirected,rank-12,14500,rank-12,3.0
342,836,Undirected,rank-12,14501,rank-12,3.0
342,839,Undirected,rank-12,14502,rank-12,1.0
342,840,Undirected,rank-12,14503,rank-12,1.0
342,841,Undirected,rank-12,14504,rank-12,1.0
342,842,Undirected,rank-12,14505,rank-12,1.0
343,344,Undirected,rank-12,14506,rank-12,1.0
343,345,Undirected,rank-12,14507,rank-12,1.0
343,346,Undirected,rank-12,14508,rank-12,1.0
343,655,Undirected,rank-12,14509,rank-12,1.0
344,345,Undirected,rank-12,14510,rank-12,1.0
344,346,Undirected,rank-12,14511,rank-12,1.0
345,346,Undirected,rank-12,14512,rank-12,1.0
346,1131,Undirected,rank-12,14513,rank-12,1.0
346,1132,Undirected,rank-12,14514,rank-12,1.0
347,348,Undirected,rank-12,14515,rank-12,3.0
347,349,Undirected,rank-12,14516,rank-12,2.0
347,350,Undirected,rank-12,14517,rank-12,2.0
347,453,Undirected,rank-12,14518,rank-12,2.0
347,454,Undirected,rank-12,14519,rank-12,2.0
348,349,Undirected,rank-12,14520,rank-12,2.0
348,350,Undirected,rank-12,14521,rank-12,3.0
348,453,Undirected,rank-12,14522,rank-12,3.0
348,454,Undirected,rank-12,14523,rank-12,2.0
349,350,Undirected,rank-12,14524,rank-12,1.0
349,453,Undirected,rank-12,14525,rank-12,1.0
349,454,Undirected,rank-12,14526,rank-12,1.0
350,453,Undirected,rank-12,14527,rank-12,5.0
350,454,Undirected,rank-12,14528,rank-12,4.0
350,621,Undirected,rank-12,14529,rank-12,1.0
350,622,Undirected,rank-12,14530,rank-12,3.0
350,868,Undirected,rank-12,14531,rank-12,2.0
351,352,Undirected,rank-12,14532,rank-12,1.0
351,353,Undirected,rank-12,14533,rank-12,1.0
351,354,Undirected,rank-12,14534,rank-12,1.0
352,353,Undirected,rank-12,14535,rank-12,2.0
352,354,Undirected,rank-12,14536,rank-12,2.0
353,354,Undirected,rank-12,14537,rank-12,2.0
357,358,Undirected,rank-12,14538,rank-12,1.0
361,362,Undirected,rank-12,14539,rank-12,1.0
361,363,Undirected,rank-12,14540,rank-12,1.0
362,363,Undirected,rank-12,14541,rank-12,12.0
362,398,Undirected,rank-12,14542,rank-12,1.0
362,444,Undirected,rank-12,14543,rank-12,1.0
362,445,Undirected,rank-12,14544,rank-12,1.0
362,488,Undirected,rank-12,14545,rank-12,1.0
362,489,Undirected,rank-12,14546,rank-12,1.0
362,490,Undirected,rank-12,14547,rank-12,1.0
362,520,Undirected,rank-12,14548,rank-12,1.0
362,521,Undirected,rank-12,14549,rank-12,1.0
362,569,Undirected,rank-12,14550,rank-12,2.0
362,570,Undirected,rank-12,14551,rank-12,2.0
362,693,Undirected,rank-12,14552,rank-12,1.0
362,694,Undirected,rank-12,14553,rank-12,1.0
362,695,Undirected,rank-12,14554,rank-12,1.0
363,398,Undirected,rank-12,14555,rank-12,1.0
363,444,Undirected,rank-12,14556,rank-12,1.0
363,445,Undirected,rank-12,14557,rank-12,2.0
363,488,Undirected,rank-12,14558,rank-12,1.0
363,489,Undirected,rank-12,14559,rank-12,1.0
363,490,Undirected,rank-12,14560,rank-12,1.0
363,520,Undirected,rank-12,14561,rank-12,1.0
363,521,Undirected,rank-12,14562,rank-12,1.0
363,569,Undirected,rank-12,14563,rank-12,1.0
363,570,Undirected,rank-12,14564,rank-12,2.0
363,693,Undirected,rank-12,14565,rank-12,1.0
363,694,Undirected,rank-12,14566,rank-12,1.0
363,695,Undirected,rank-12,14567,rank-12,1.0
366,367,Undirected,rank-12,14568,rank-12,1.0
366,873,Undirected,rank-12,14569,rank-12,1.0
366,874,Undirected,rank-12,14570,rank-12,1.0
367,873,Undirected,rank-12,14571,rank-12,1.0
367,874,Undirected,rank-12,14572,rank-12,1.0
368,369,Undirected,rank-12,14573,rank-12,3.0
368,370,Undirected,rank-12,14574,rank-12,2.0
369,370,Undirected,rank-12,14575,rank-12,2.0
371,372,Undirected,rank-12,14576,rank-12,3.0
371,409,Undirected,rank-12,14577,rank-12,2.0
371,446,Undirected,rank-12,14578,rank-12,7.0
371,447,Undirected,rank-12,14579,rank-12,7.0
371,561,Undirected,rank-12,14580,rank-12,1.0
373,374,Undirected,rank-12,14581,rank-12,1.0
375,376,Undirected,rank-12,14582,rank-12,1.0
375,414,Undirected,rank-12,14583,rank-12,1.0
375,415,Undirected,rank-12,14584,rank-12,1.0
375,700,Undirected,rank-12,14585,rank-12,1.0
375,703,Undirected,rank-12,14586,rank-12,1.0
375,714,Undirected,rank-12,14587,rank-12,1.0
375,725,Undirected,rank-12,14588,rank-12,1.0
376,414,Undirected,rank-12,14589,rank-12,1.0
376,415,Undirected,rank-12,14590,rank-12,1.0
376,700,Undirected,rank-12,14591,rank-12,1.0
376,703,Undirected,rank-12,14592,rank-12,1.0
376,714,Undirected,rank-12,14593,rank-12,1.0
376,725,Undirected,rank-12,14594,rank-12,1.0
377,378,Undirected,rank-12,14595,rank-12,32.0
377,379,Undirected,rank-12,14596,rank-12,31.0
377,380,Undirected,rank-12,14597,rank-12,16.0
377,381,Undirected,rank-12,14598,rank-12,17.0
377,398,Undirected,rank-12,14599,rank-12,20.0
377,469,Undirected,rank-12,14600,rank-12,1.0
377,470,Undirected,rank-12,14601,rank-12,1.0
377,471,Undirected,rank-12,14602,rank-12,1.0
377,488,Undirected,rank-12,14603,rank-12,20.0
377,489,Undirected,rank-12,14604,rank-12,21.0
377,490,Undirected,rank-12,14605,rank-12,21.0
377,520,Undirected,rank-12,14606,rank-12,3.0
377,521,Undirected,rank-12,14607,rank-12,4.0
377,545,Undirected,rank-12,14608,rank-12,1.0
377,546,Undirected,rank-12,14609,rank-12,1.0
377,675,Undirected,rank-12,14610,rank-12,2.0
377,676,Undirected,rank-12,14611,rank-12,2.0
377,677,Undirected,rank-12,14612,rank-12,2.0
377,678,Undirected,rank-12,14613,rank-12,2.0
377,679,Undirected,rank-12,14614,rank-12,2.0
377,700,Undirected,rank-12,14615,rank-12,6.0
377,701,Undirected,rank-12,14616,rank-12,4.0
377,702,Undirected,rank-12,14617,rank-12,5.0
377,703,Undirected,rank-12,14618,rank-12,6.0
377,753,Undirected,rank-12,14619,rank-12,3.0
377,770,Undirected,rank-12,14620,rank-12,16.0
377,789,Undirected,rank-12,14621,rank-12,1.0
377,795,Undirected,rank-12,14622,rank-12,6.0
377,796,Undirected,rank-12,14623,rank-12,6.0
377,811,Undirected,rank-12,14624,rank-12,1.0
377,812,Undirected,rank-12,14625,rank-12,1.0
377,835,Undirected,rank-12,14626,rank-12,13.0
377,836,Undirected,rank-12,14627,rank-12,14.0
377,839,Undirected,rank-12,14628,rank-12,1.0
377,840,Undirected,rank-12,14629,rank-12,1.0
377,841,Undirected,rank-12,14630,rank-12,1.0
377,842,Undirected,rank-12,14631,rank-12,1.0
378,379,Undirected,rank-12,14632,rank-12,31.0
378,380,Undirected,rank-12,14633,rank-12,15.0
378,381,Undirected,rank-12,14634,rank-12,16.0
378,398,Undirected,rank-12,14635,rank-12,19.0
378,469,Undirected,rank-12,14636,rank-12,1.0
378,470,Undirected,rank-12,14637,rank-12,1.0
378,471,Undirected,rank-12,14638,rank-12,1.0
378,488,Undirected,rank-12,14639,rank-12,19.0
378,489,Undirected,rank-12,14640,rank-12,20.0
378,490,Undirected,rank-12,14641,rank-12,20.0
378,520,Undirected,rank-12,14642,rank-12,3.0
378,521,Undirected,rank-12,14643,rank-12,3.0
378,545,Undirected,rank-12,14644,rank-12,1.0
378,546,Undirected,rank-12,14645,rank-12,1.0
378,675,Undirected,rank-12,14646,rank-12,2.0
378,676,Undirected,rank-12,14647,rank-12,2.0
378,677,Undirected,rank-12,14648,rank-12,2.0
378,678,Undirected,rank-12,14649,rank-12,2.0
378,679,Undirected,rank-12,14650,rank-12,2.0
378,700,Undirected,rank-12,14651,rank-12,6.0
378,701,Undirected,rank-12,14652,rank-12,4.0
378,702,Undirected,rank-12,14653,rank-12,5.0
378,703,Undirected,rank-12,14654,rank-12,6.0
378,753,Undirected,rank-12,14655,rank-12,3.0
378,770,Undirected,rank-12,14656,rank-12,15.0
378,789,Undirected,rank-12,14657,rank-12,1.0
378,795,Undirected,rank-12,14658,rank-12,6.0
378,796,Undirected,rank-12,14659,rank-12,6.0
378,811,Undirected,rank-12,14660,rank-12,1.0
378,812,Undirected,rank-12,14661,rank-12,1.0
378,835,Undirected,rank-12,14662,rank-12,12.0
378,836,Undirected,rank-12,14663,rank-12,13.0
378,839,Undirected,rank-12,14664,rank-12,1.0
378,840,Undirected,rank-12,14665,rank-12,1.0
378,841,Undirected,rank-12,14666,rank-12,1.0
378,842,Undirected,rank-12,14667,rank-12,1.0
379,380,Undirected,rank-12,14668,rank-12,15.0
379,381,Undirected,rank-12,14669,rank-12,16.0
379,398,Undirected,rank-12,14670,rank-12,20.0
